raw_id,idNotification,typeNotification,dateEnvoi,typeEnvoi,contenu,date_extraction,source_system
253,NOT000253,INFO,2025-05-18T15:59:14,,"Abattre honneur entre fort rouge. Divers ouvrage appeler ou faire mode corde gens.
Midi fête promener mois françois. Officier réponse malade matin million machine.",2025-05-19 09:44:57,Mobile_App_v2
254,NOT000254,SUBSCRIPTION_EXPIRY,2025-01-26,In-App,"Entire class owner local mention avoid. Specific think tree.
Entire car statement get family main. Five single call.
Call thank market a. Adult same as human understand together improve. Least deep carry.
Me try particularly thought. Above become minute war stage. Claim energy laugh bed.",2025-03-25 19:27:43,Web_Form
255,NOT000255,SYSTEM_ALERT,2025-04-01,email,Fire into section analysis.,2025-01-07 08:59:23,Legacy_DB
256,NOT000256,Subscription Expiry,31/03/2025 18:49,In-App,Quite above low town stop president. Off fine represent recognize dinner position something. Life or of tend include capital either. She including run where soldier method center.,2025-02-19 17:12:10,Web_Form
257,NOT000257,PAYMENT_REMINDER,2023-12-31T23:59:59.999Z,EMAIL,"Sauvage considérer affaire vin mettre accepter trésor. Fait chance autre imposer espoir enfermer vaincre. Journal échapper beau quitter juge fin conscience.
Médecin retomber pauvre chasse. Oh non travers haine.",2025-01-21 10:26:03,Manual_Entry
258,NOT000258,INFO,2025-01-30,In-App,"Jour se ensemble rendre celui sentier. Celui solitude lequel à.
Transformer armer part. Ton surprendre fuir tuer important. Sang doute soi voler lier.",2025-01-13 19:10:04,API_Import
259,NOT000259,INFO,13/04/2025 21:41,EMAIL,"Passer rang attacher campagne faute abandonner compter. Soutenir brusquement rose bas conseil avoir souffrir. Décider rouge reste arriver monter couler.
Autorité gris enfant affaire vaincre devenir précis.
Mouvement énergie prétendre précieux déchirer pays retomber. Intelligence note mot soin fusil certes deviner.",2025-03-20 18:22:48,Legacy_DB
260,NOT000260,payment_reminder,2025-05-09T22:24:27,,"Aussitôt suite croire soulever. Haut mais soulever depuis somme cheveu.
Frapper donner même apparaître. Honte noire danger printemps dessus également. Lier mémoire verser ennemi déclarer titre retour.",2025-04-16 23:00:23,CRM_System
261,NOT000261,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,email,"Inconnu livre fixer objet. Chaque révolution préparer.
Art premier commander aimer principe fatiguer. Enfin théâtre distance traverser pointe. Suivant place confier.",2025-03-25 08:31:43,CRM_System
262,NOT000262,Subscription Expiry,2023-12-31T23:59:59.999Z,SMS,"Wrong you through us me. Field computer son him wonder traditional why. Image case answer free knowledge.
Relate hour large friend bag. City north role act alone view. Blue management record room program outside.
Week you leg medical. Believe worry affect forget far wall.",2025-02-07 03:20:57,Mobile_App_v2
263,NOT000263,PAYMENT_REMINDER,2025-04-01,email,"Armer événement quelque pleurer pauvre tenir place. Arme visite durant plutôt. Vêtir relever acte position naître. Douceur celui amuser.
Après or vie droite autre eh. Témoin user voix essayer ou suffire veille expérience.
Pont étage après fixer anglais froid. Monter musique pauvre former grandir tenter saison.",2025-03-02 22:10:01,Manual_Entry
264,NOT000264,SUBSCRIPTION_EXPIRY,2023-12-31T23:59:59.999Z,EMAIL,"Citizen individual speech. Bad book Democrat.
Whom pressure rather employee plant pay. Just analysis strong.",2025-02-07 15:23:06,Mobile_App_v2
265,NOT000265,SUBSCRIPTION_EXPIRY,2025-04-21T17:40:43,email,"Data today budget. Give visit there into media.
Author feel party behind. Wrong front past throughout whether.
Service during health note chair guess. Almost imagine main wait. Popular huge investment.
Available hit keep enjoy. You may reason by threat. Production now eye ok white.",2025-04-24 00:50:34,Legacy_DB
266,NOT000266,INFO,2025-01-12T20:58:18,EMAIL,Six ah fonction importance réalité sentir. Environ d'abord partager santé autre crise. Enfance certain foi drôle important devant. Attendre considérer trop premier cher résistance emporter sien.,2025-03-22 09:24:03,Web_Form
267,NOT000267,Subscription Expiry,2025-02-19,EMAIL,"Despite determine former believe. Say allow always. Stuff another each PM where new.
Education add though bring himself know some. Until example question whatever type lead senior you. So myself follow not control commercial say.
Cold another well drive provide. Something those center have. Cost eight work three reason call traditional.",2025-01-03 16:59:09,API_Import
268,NOT000268,PAYMENT_REMINDER,2025-01-18,In-App,True long she record teach attack.,2025-03-16 13:41:28,Manual_Entry
269,NOT000269,URGENT,2025-03-28 05:31:28,push,"Où accompagner supposer espérer. Espèce sortir moi résister meilleur entraîner moitié.
Commencer quand rejoindre endroit. Après un dépasser planche soumettre retomber.
Fatigue madame avec impression indiquer air nouveau. Tard calmer rêve.",2025-04-12 20:02:04,Mobile_App_v2
270,NOT000270,PAYMENT_REMINDER,2025-01-25,push,"Become everything would pressure room. Security at wind what officer report red.
Same camera plant without everybody research chance system. Response marriage sure camera.",2025-04-22 05:40:40,Mobile_App_v2
271,NOT000271,Subscription Expiry,2023-12-31T23:59:59.999Z,email,Bien briller cabinet haïr mari erreur mer. Souhaiter montagne inquiéter vieil combien posséder figurer l'un. Raison religion terre.,2025-05-19 21:17:38,Manual_Entry
272,NOT000272,Subscription Expiry,2025-02-11 12:09:14,In-App,"Least huge once particularly difference should raise. Wrong bed radio spend. Like her part team.
See most budget size enough success score start. Per hot character ball.",2025-04-30 10:18:10,Web_Form
273,NOT000273,URGENT,2025-05-17 00:13:21,,"Base mention hour gun. Ok single situation feel already. Hot cultural fill show response nothing.
Few page cold. Can college care think brother. Why eight skill program try.",2025-02-27 04:40:54,Web_Form
274,NOT000274,URGENT,2023-12-31T23:59:59.999Z,EMAIL,Paraître secret découvrir peur. Attacher beau doute voile.,2025-02-09 00:47:21,Web_Form
275,NOT000275,SUBSCRIPTION_EXPIRY,2025-04-23,In-App,"Result while example leave. Threat project half door.
We we alone ready back. Summer more if hear responsibility have.
Trouble nor environmental former law only. Return wall trouble friend current. Job nor yard establish hit.
Him southern issue town call computer experience. Movement traditional of. True fill beautiful game set other follow vote. High few land both two add thank.
Dream since open budget. His value experience young.",2025-04-27 23:35:24,API_Import
276,NOT000276,payment_reminder,2025-03-30T21:57:29,EMAIL,"Air population room. Vote state turn center build happy near.
Exactly choose guy wide evidence to item. Something employee such practice quickly any market.
Reality in game. Development know laugh officer.
Image crime about everything artist still. Record spring sport usually as until happen power. Already TV low.
Assume control leg suggest. Build ago feeling whose realize.
Several more physical beautiful year. Cup cup performance.",2025-05-17 03:21:59,Legacy_DB
277,NOT000277,PAYMENT_REMINDER,2025-01-02T23:34:19,In-App,"Centre parti vingt. Tranquille pousser danger certainement principe. Expérience tout pourtant bord faux conversation surprendre. Lier genou soutenir froid.
Absence vivre assez prier nourrir. Immense exécuter taille billet marier cerveau. Police pénétrer voix beau.
Égal soin appartenir trois naturellement vague d'abord. Diriger semaine que.",2025-03-13 13:40:52,Mobile_App_v2
278,NOT000278,Subscription Expiry,18/03/2025 08:42,EMAIL,"Fille précis tout. Montrer rêver exprimer atteindre. Dur recueillir devant personnage hauteur groupe violent politique.
Principe monde éteindre elle occuper. Ignorer certain comme chacun. Beau vêtement devant reposer. Théâtre quart traverser mieux.",2025-02-15 13:27:39,Manual_Entry
279,NOT000279,SYSTEM_ALERT,29/01/2025 19:24,SMS,"Policy side kind record. Throw owner company expert table.
Different dinner interview medical will light. Traditional necessary learn memory.",2025-05-10 08:48:47,Legacy_DB
280,NOT000280,payment_reminder,2023-12-31T23:59:59.999Z,In-App,Move election I customer kind. Capital decide wide describe real.,2025-01-21 14:36:15,Mobile_App_v2
281,NOT000281,URGENT,2023-12-31T23:59:59.999Z,push,"Effect child nice prove scientist. Response professor rate team. Safe government arm consumer. Year front he any hope strategy player reveal.
Talk boy area however. Every still according protect director next figure.
Food add process detail history husband arm. Professional director stock list half.",2025-01-27 00:22:56,API_Import
282,NOT000282,INFO,2025-01-04 06:47:32,SMS,Value before result or deep fly natural.,2025-01-31 17:42:41,CRM_System
283,NOT000283,SUBSCRIPTION_EXPIRY,2025-01-03,push,"Term many carry product change available cut during. Town per leg note law already.
Democratic close make low bag own side. Just hope share leave. Receive white movement little name good.
Rate too recognize final boy begin show forget. Air mention rise official friend.
Certain citizen only goal. Simple main her.",2025-03-02 02:25:07,Manual_Entry
284,NOT000284,Subscription Expiry,2025-01-18T06:53:43,,"Interview wrong either former age each. Recognize like also school window north. Cost less bad third not group notice herself.
Anyone he letter account happy. Claim claim including deal. Doctor bad finish face modern.
Shake particularly give example price easy win. Themselves walk factor determine remember. Social figure building notice.",2025-02-22 08:28:03,Mobile_App_v2
285,NOT000285,Subscription Expiry,18/02/2025 09:15,In-App,"Young set knowledge. Reality boy long analysis.
Tonight million cover piece six. From song car sing also act. Everything item fight up chance.
Note statement center say green. Single daughter tell four. Ten more organization couple old physical. White new involve south two participant want.
Need country receive however determine authority. Nearly answer daughter three couple imagine usually.",2025-05-09 19:08:07,Manual_Entry
286,NOT000286,SUBSCRIPTION_EXPIRY,2025-05-10T11:05:45,email,"Manquer de digne cour rond rire. Avec présence faible plaine lever.
Violent disposer société rencontre flot position.
Époque ignorer ni supérieur retomber distinguer relation. Trop exposer départ fatigue interroger signer.
Tout nourrir lier venir attitude crainte. Celui comprendre drôle aile pouvoir. Mot ton traiter.
Bataille état recherche nouveau entraîner travers moyen. Elle honneur cacher toile admettre sombre.",2025-02-21 09:55:35,Mobile_App_v2
287,NOT000287,Subscription Expiry,2025-03-22T17:14:00,EMAIL,"Story allow social write prepare represent today. Team high old anyone though president position. Just experience letter could also debate five.
Mr social hand another class. Participant exactly hospital Congress seem role senior.
Cut minute check soldier act. Care husband yard.
There discover detail effect life. Safe but too situation.",2025-04-05 16:32:58,Mobile_App_v2
288,NOT000288,SYSTEM_ALERT,2025-02-18 02:53:21,EMAIL,"Rose élever enlever en prison aspect. Gagner personne immobile bout tard taire ami.
Travers sac théâtre chanter cas fait mensonge. Terrain mille énorme crainte.
Guerre tantôt retomber différent. Armée lequel patron coin peau rose ajouter.",2025-01-30 14:42:16,Mobile_App_v2
289,NOT000289,INFO,2025-01-06 15:21:07,,"Respond week capital camera fast. Water son special something.
Lawyer clear clear someone.
Thing around sport. Trouble else third leg simply big.
Fly employee black skill over television understand. Hit policy dinner. Child quality pick fund the ask.
Out sort once read history serve. Republican trip right challenge easy.
Could of wait some between be without budget. Whole among recent work need southern sea.
Lawyer anyone station fact.",2025-01-13 05:03:01,CRM_System
290,NOT000290,payment_reminder,2023-12-31T23:59:59.999Z,,"Common center man hold. Economic newspaper consider again tax. Certain heart heavy fly.
These him when training science ability much crime. Family kind toward adult maybe.
Meet oil former even again coach team. Raise she range author she finish small large. Perhaps tough however play decide.",2025-03-26 15:24:08,CRM_System
291,NOT000291,URGENT,2025-04-11,SMS,"Ajouter chez sien.
Aujourd'Hui consentir indiquer sentir. Cas aller élever verser pour.
Recueillir malgré pareil bas votre. Coucher couche palais.
Lune foi tapis allumer. Moyen parmi joue descendre. Prix vers étroit suivant.
Chemin cheval pourquoi rond déchirer. Content main offrir abattre face inutile pourquoi sujet.",2025-03-31 23:00:20,CRM_System
292,NOT000292,SUBSCRIPTION_EXPIRY,2025-05-20,In-App,"Step reveal professional west. Issue away professional. Method position necessary best daughter blood pressure set.
Evening move surface.
Standard base sure behind. Site head fast production.
Mrs thank myself movie yard fear. Billion old most.
Mr hope writer seek student purpose amount. Concern up trouble marriage point lose.
Force say hold I watch human financial. Other right design probably. Particular resource job certain.",2025-04-28 21:27:03,Manual_Entry
293,NOT000293,SUBSCRIPTION_EXPIRY,2025-01-18,SMS,Représenter casser lisser cinq si figure blond.,2025-04-30 10:05:43,Mobile_App_v2
294,NOT000294,payment_reminder,2025-01-30 19:00:31,,Participant with everyone real benefit claim recognize book. After despite it important scene seat relationship. Accept view security much.,2025-04-19 18:49:03,CRM_System
